|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
223|दिल कड़ा करना|hardening of the heart|to act firmly despite emotions|0.5034317970275879|0.7886667251586914|0.0|0.5869570970535278|4
224|दिल बैठ जाना|heartbeat|to lose hope or courage|0.3815983533859253|0.444695383310318|0.0|0.5662719011306763|1
225|दिल बदलना|change of heart|to change one’s opinion or feelings|0.5599545836448669|0.8196669816970825|0.2|0.8159829378128052|4
226|साँप निकल गया, लकीर पीटते रह गए|The snake came out, and they kept beating the rope.|to act after the damage is already done|0.41153982281684875|0.7586008310317993|0.061855670103092786|0.44433802366256714|2
227|साँप सूँघ जाना|snake sniffing|to become completely silent out of fear|0.38045620918273926|0.775830090045929|0.0|0.582483172416687|2
228|साँप और नेवले की लड़ाई|The Battle of the Snake and the Snakes|a fight between sworn enemies|0.44664672017097473|0.7496461868286133|0.0|0.6839459538459778|3
229|साँप के मुँह में छछूंदर|The Snakes' Mouth is a Snakes' Mouth.|to be stuck in an impossible situation|0.283418208360672|0.5203016996383667|0.0|0.40734827518463135|1
230|साँप को दूध पिलाना|Milking the Serpent|to favor someone who will harm you later|0.3540365397930145|0.8493930101394653|0.0|0.5475061535835266|2
231|साँप की केंचुली बदलना|Changing the Snake's Claw|to change completely in nature or appearance|0.3596820533275604|0.8262774348258972|0.028169014084507043|0.593348503112793|2
232|साँप भी मर जाए और लाठी भी न टूटे|Even the snake will die and the stick will not break.|to solve a problem smartly without harm to anyone|0.46942970156669617|0.7985745668411255|0.0|0.4501304030418396|2
233|साँप का बच्चा|the snake child|a dangerous or deceitful person|0.5004103183746338|0.8440771102905273|0.0|0.5249078869819641|2
234|साँप के बिल में हाथ डालना|Putting one's hand in a snake's bill|to invite trouble knowingly|0.35055211186408997|0.7869895696640015|0.0|0.5897842645645142|3
235|साँप निकलते ही लकीर पीटना|Striking the line as the snake comes out|to regret after losing the opportunity|0.4162900745868683|0.7623494267463684|0.14634146341463414|0.47247010469436646|2
236|शेर की सवारी करना|riding a lion|to take a dangerous or risky decision|0.39908942580223083|0.8535645008087158|0.04|0.5411309003829956|2
237|शेर बनना|Becoming a lion|to act bravely or arrogantly|0.39333537220954895|0.8599327206611633|0.0|0.5472790598869324|1
238|शेर का दिल रखना|to have the heart of a lion|to be very courageous|0.5153416991233826|0.8454257845878601|0.0|0.7020219564437866|3
239|शेर के मुँह में हाथ डालना|Putting one's hand in the lion's mouth|to challenge danger directly|0.4077197015285492|0.8323261737823486|0.0|0.5231446027755737|5
240|शेर की तरह गरजना|Roaring like a lion|to speak fearlessly or loudly|0.4741838276386261|0.8235374689102173|0.0|0.6562619209289551|5
241|शेर का शिकार करना|hunting a lion|to achieve a big or risky goal|0.4255204498767853|0.8515074253082275|0.045454545454545456|0.5864282250404358|3
242|लोमड़ी की तरह चालाक|Clever as a fox|to be extremely cunning|0.5681551694869995|0.7998518347740173|0.0|0.7139812707901001|5
243|कुत्ते की तरह भौंकना|Barking like a dog|to shout without reason|0.5762048959732056|0.7505779266357422|0.0|0.6792222857475281|1
244|कुत्ते की मौत मरना|Dying of the dog|to die miserably or without dignity|0.4175582230091095|0.683761715888977|0.0|0.6627187728881836|2
245|कुत्ते की पूँछ टेढ़ी की टेढ़ी|The dog's tail is curved.|bad habits never change|0.4743884205818176|0.7710276246070862|0.0|0.37223461270332336|2
246|कुत्ते के भौंकने से हाथी नहीं रुकता|A dog's barking does not stop an elephant|great people ignore petty criticism|0.5112637281417847|0.8149593472480774|0.0|0.42552345991134644|3
247|कुत्ते की दुम टेढ़ी की टेढ़ी|The curve of the dog's curve.|incorrigible by nature|0.3691614270210266|0.4852750301361084|0.0|0.4797442853450775|1
248|कुत्ते की तरह पीछे पड़ना|Leaving behind like a dog|to chase someone relentlessly|0.4757504165172577|0.775850772857666|0.0|0.6167469024658203|2
249|बंदर क्या जाने अदरक का स्वाद|Monkey knows what ginger tastes like|the unworthy cannot appreciate value|0.458064466714859|0.737740159034729|0.0|0.40697601437568665|5
250|बंदर के हाथ में उस्तरा|A razor in the hand of a monkey|a dangerous thing in foolish hands|0.4887842833995819|0.7774633169174194|0.11594202898550723|0.504175066947937|3
251|बंदर नाच देखना|Watching a monkey dance|to enjoy entertainment or drama|0.49154844880104065|0.851940393447876|0.0|0.5125867128372192|2
252|बंदर घुड़की देना|monkey twitching|to make empty threats|0.37084218859672546|0.6221321225166321|0.0|0.48036015033721924|2
253|बंदर के हाथ नारियल|Monkey hand coconut|valuable thing with an undeserving person|0.3647991716861725|0.7362154722213745|0.0|0.3876379132270813|2
254|बिल्ली के गले में घंटी बाँधना|tying a bell around a cat 's neck|to take initiative in a dangerous task|0.40325504541397095|0.8345642685890198|0.026666666666666665|0.48168009519577026|1
255|बिल्ली की तरह मुँह बनाना|Making a face like a cat|to act innocent after wrongdoing|0.42885535955429077|0.8247655630111694|0.0|0.4803544282913208|2
256|बिल्ली की तरह चुप रहना|Quiet as a cat|to remain silent out of guilt or fear|0.5025652647018433|0.8291707038879395|0.0|0.5272014737129211|3
257|बिल्ली के भाग्य से छींका टूटा|Sneezing broken by the cat 's fate|to get something valuable by pure luck|0.38416826725006104|0.5591855645179749|0.08|0.5233320593833923|2
258|चूहे बिल्ली का खेल|game of cat and mouse|a game of chase and evasion|0.6715843081474304|0.8477822542190552|0.40816326530612246|0.8008735179901123|4
259|चूहे दौड़ना|mouse running|to feel hungry|0.4330364167690277|0.7456897497177124|0.0|0.4627053737640381|3
260|गधे के सिर से सींग गायब|Horns missing from donkey's head|something missing without a trace|0.4346376359462738|0.7400839328765869|0.21212121212121215|0.658618152141571|2
261|गधे पर बैठकर शेर की बात करना|Sitting on a donkey and talking to a lion.|to act proud without reason|0.3639073669910431|0.8469583988189697|0.0273972602739726|0.4515991508960724|2
262|गधे को घोड़ा बनाना|making a donkey into a horse|to exaggerate someone’s abilities|0.4513922333717346|0.8457005023956299|0.0|0.4763614535331726|2
263|गधे को फूलों की माला पहनाना|Putting flowers on a donkey|to honor an undeserving person|0.4237842857837677|0.7930637001991272|0.03508771929824562|0.5351418256759644|2
264|गधे के कान में बांसुरी|A flute in a donkey 's ear|to waste effort on someone ignorant|0.360938161611557|0.8322950005531311|0.0|0.3862370252609253|1
265|गाय का दूध पीना|drinking cow 's milk|to live peacefully and simply|0.3994804620742798|0.8523964881896973|0.0|0.4839974045753479|3
266|गाय बनना|being a cow|to act innocent or submissive|0.41680100560188293|0.8343573808670044|0.0|0.6057250499725342|1
267|गाय के आगे बीन बजाना|Playing the bean in front of the cow|to explain something to someone who won’t understand|0.36722126603126526|0.6658980846405029|0.042105263157894736|0.5073686838150024|1
268|ऊँट के मुँह में जीरा|Giraffe in the Camel's Mouth|too little for a large need|0.3879593312740326|0.7325416803359985|0.0|0.5686277747154236|5
269|ऊँट पहाड़ के नीचे|Under the Camel Mountain|to meet one’s superior or defeat|0.4488556683063507|0.7608145475387573|0.0|0.5714249014854431|3
270|ऊँट के मुँह में खजूर|Palm in the Camel's Mouth|tiny reward for great effort|0.38393789529800415|0.7415671944618225|0.0|0.568446934223175|5
271|ऊँट की चाल चलना|The Camel's Walk|to act steadily but slowly|0.4024384021759033|0.7749706506729126|0.0|0.5929104685783386|1
272|ऊँट रेत में सिर छिपाना|The camel hides its head in the sand.|to ignore reality or hide from truth|0.5016838908195496|0.8116918802261353|0.05128205128205128|0.41200733184814453|2
273|घोड़े बेचकर सोना|Gold by selling horses|to sleep peacefully without worry|0.35986989736557007|0.7953952550888062|0.0|0.44824591279029846|2
274|घोड़े पर सवार होना|riding a horse|to be in a hurry or overexcited|0.4137882888317108|0.8331189751625061|0.08888888888888888|0.611129641532898|2
275|घोड़े का नाल पहनना|wearing a horse saddle|to try something superstitious for luck|0.41320982575416565|0.7806879878044128|0.03278688524590165|0.4438730478286743|1
276|घोड़े की लगाम कसना|tightening the bridle of the horse|to tighten control|0.5274897813796997|0.7931721806526184|0.11764705882352938|0.748046875|2
277|घोड़े दौड़ाना|horse racing|to act hastily without thinking|0.4217279255390167|0.8489385843276978|0.0|0.4466986656188965|2
278|मछली पानी से बाहर|Fish out of water|to feel uncomfortable in a strange place|0.3689187467098236|0.8196185231208801|0.0|0.6006706953048706|5
279|मछली हाथ से निकलना|fish out of hand|to miss an opportunity|0.46024224162101746|0.6111998558044434|0.0|0.6505775451660156|2
280|मछली पकड़ना|fishing|to manipulate a situation for gain|0.4559604227542877|0.827130913734436|0.0|0.5968954563140869|1
281|मछली मरना|fish dying|to face downfall silently|0.4764765799045563|0.8263164758682251|0.0|0.6539936065673828|1
282|मगरमच्छ के आँसू|Crocodile tears|false show of sympathy|0.5081946849822998|0.8545950651168823|0.0|0.6128105521202087|5
283|मगरमच्छ बनना|becoming a crocodile|to act powerful or arrogant falsely|0.3816165328025818|0.8558712601661682|0.0|0.5476070642471313|1
284|मगरमच्छ का शिकार करना|hunting crocodiles|to take on a huge challenge|0.4518098533153534|0.8417189121246338|0.0|0.5841308832168579|2
285|सांड बनना|becoming a buffalo|to act angrily or uncontrollably|0.3509680926799774|0.8459830284118652|0.0|0.49470269680023193|2
286|सांड को लाल कपड़ा दिखाना|Showing the calf a red cloth|to provoke someone deliberately|0.38978371024131775|0.8159388303756714|0.0|0.49811479449272156|1
287|सांड की तरह दौड़ना|Running like a buffalo|to rush without thinking|0.4804077744483948|0.8425652384757996|0.0|0.6886786222457886|1
288|सांड की तरह जिद्दी|Stubborn as a calf|to be very stubborn|0.5588961839675903|0.8101048469543457|0.22857142857142856|0.7059462070465088|4
289|सांड की तरह ताकतवर|Strong as a buffalo|to be physically strong|0.5850453972816467|0.846523106098175|0.09999999999999999|0.7112938761711121|5
290|तेल देखो तेल की धार|Look at the oil stream|to wait and watch patiently|0.4725913107395172|0.6935154795646667|0.0|0.4980734884738922|3
291|तेल लगाना|oil|to flatter or please for benefit|0.38741669058799744|0.6596614122390747|0.0|0.561546802520752|1
292|तेल निकलना|oil leakage|to get exhausted completely|0.5061957836151123|0.8490618467330933|0.0|0.5783499479293823|1
293|तेल पानी एक होना|Oil water being one|to be completely incompatible|0.38236284255981445|0.7886937260627747|0.0|0.5573803186416626|2
294|तेल जलाना|burning oil|to work hard late into the night|0.3885129392147064|0.8413615822792053|0.0|0.5048882961273193|1
295|धन पानी की तरह बहाना|Wealth is like water.|to waste money lavishly|0.4942075312137604|0.688851535320282|0.0|0.5836422443389893|3
296|धन दौलत इकट्ठी करना|Wealth is the accumulation of wealth.|to accumulate wealth|0.8143153190612793|0.7587350606918335|0.3928571428571429|0.71335768699646|2
297|धन का घमंड होना|Pride of wealth|to be arrogant about wealth|0.7292841076850891|0.8361467123031616|0.2|0.8405587673187256|3
298|धन के पीछे भागना|Running after money|to be greedy for money|0.6713579893112183|0.8344956636428833|0.20512820512820512|0.6506841778755188|3
299|धन का नशा चढ़ना|Addicted to Money|to be blinded by riches|0.6807125806808472|0.8031622171401978|0.0|0.7054977416992188|5
300|धन कमाना|earning money|to earn wealth|0.833598792552948|0.8429797291755676|0.0|0.8398824334144592|3
301|धन की बरसात होना|Rain of money|to receive great fortune|0.5244506597518921|0.8161644339561462|0.0|0.6788387298583984|3
302|धन को पानी समझना|Understanding Money as Water|to spend carelessly|0.5062029957771301|0.8816747069358826|0.0|0.5333776473999023|2
303|धन का दुरुपयोग करना|misuse of money|to misuse wealth|0.9010418057441711|0.8696455955505371|0.29629629629629634|0.8831943273544312|4
304|धन देना|giving money|to offer charity or contribution|0.6988024711608887|0.8372793793678284|0.0|0.8020336627960205|1
305|नजर लगना|look|to be jinxed or affected by envy|0.29965469241142273|0.6423057317733765|0.0|0.5780367851257324|2
306|नजर उतारना|look away|to remove the evil eye|0.6112350821495056|0.7473300695419312|0.0|0.7492120862007141|4
307|नजर बचाना|protecting the eye|to avoid eye contact|0.6985000967979431|0.8273632526397705|0.05714285714285714|0.6896849274635315|1
308|नजर डालना|look at|to glance or check|0.5831157565116882|0.6904213428497314|0.0|0.8204078078269958|1
309|नजर चुराना|stealing eyes|to avoid someone intentionally|0.36921343207359314|0.6980385780334473|0.0|0.5698169469833374|3
310|नजर रखना|keep watch|to keep watch on something|0.8181034922599792|0.8096880316734314|0.42424242424242425|0.8437209725379944|3
311|नजर मिलाना|eye contact|to look straight and confidently|0.5431711077690125|0.8387846350669861|0.05|0.699142575263977|5
312|नजर में आना|be in sight|to get attention or recognition|0.4193981885910034|0.8279008269309998|0.0|0.6895864605903625|2
313|नजर से गिरना|falling out of sight|to lose respect in someone’s eyes|0.4909067749977112|0.8193708658218384|0.0|0.6620098948478699|1
314|नजरों में बसना|settling in the eyes|to be deeply admired or loved|0.3889401853084564|0.7728496789932251|0.0|0.5907629728317261|2
315|मुँह की बात छीनना|tearing out the mouth|to say what someone was about to say|0.38105201721191406|0.5776567459106445|0.06779661016949151|0.6227518320083618|1
316|रूठा मन मनाना|to celebrate a state of mind|to reconcile after disagreement|0.4560895264148712|0.6026068925857544|0.0|0.5699676275253296|2
317|मन बनना|becoming mind|to decide willingly|0.45993900299072266|0.642332911491394|0.0|0.6585320830345154|1
318|मन भरना|filling the mind|to lose interest or get satisfied|0.4681815505027771|0.7796471118927002|0.0|0.6773857474327087|2
319|मन लगाना|mindfulness|to stay focused|0.5959902405738831|0.6446772217750549|0.0|0.7307488918304443|2
320|मन मारना|bewildered|to suppress one’s desires|0.42654091119766235|0.4596485495567322|0.0|0.5400086641311646|1
321|मन में बैठना|sitting in the mind|to be convinced deeply|0.4647992253303528|0.7787449955940247|0.0|0.6626660227775574|1
322|मन में बात रखना|Keeping the Word in Mind|to keep things inside|0.520882785320282|0.7494512796401978|0.0|0.6435270309448242|4
323|मन बहलाना|seducing|to divert oneself pleasantly|0.43966856598854065|0.7577989101409912|0.0|0.6467245221138|1
324|मन से उतरना|get out of mind|to lose affection for someone|0.42280444502830505|0.6593133211135864|0.0|0.6523579359054565|4
325|मनमानी करना|arbitrary|to act selfishly or on one’s own terms|0.44558992981910706|0.7672891616821289|0.0|0.6115414500236511|3
326|दो नावों पर सवार होना|Riding on two boats|to try doing two opposite things at once|0.44855958223342896|0.8254485130310059|0.13114754098360654|0.5729286074638367|3
327|दूध का जला छाछ भी फूंककर पीता है|The burning milk is also blown.|once bitten, twice shy|0.4178707003593445|0.5091222524642944|0.0|0.473585844039917|2
328|दूध का दूध, पानी का पानी करना|Milk to milk, water to water|to reveal the truth or clarify everything|0.4172402322292328|0.580345630645752|0.0|0.5186383128166199|5
329|दूध में मक्खी की तरह|Like a fly in milk|an unwanted person in a good place|0.401099294424057|0.8336381912231445|0.1111111111111111|0.5414799451828003|3
330|दूध का कर्ज चुकाना|Paying off a milk debt|to repay parents' love and care|0.649462878704071|0.8352954983711243|0.0|0.6305841207504272|3
331|दूध में नीम का पत्ता|lime leaf in milk|something that ruins a good thing|0.404095321893692|0.8333151936531067|0.0|0.4765724837779999|2
332|दूध का दूध अलग करना|separating milk from milk|to identify right and wrong clearly|0.4089362919330597|0.7352670431137085|0.0|0.6101133823394775|2
333|दूध की धार बनना|becoming a milk stream|to prosper or flourish|0.4989357888698578|0.7852282524108887|0.0|0.6209150552749634|3
334|दूध पीता बच्चा नहीं हूँ|I'm not a milk-sucking baby.|I’m not naive anymore|0.5419735312461853|0.8444017767906189|0.27450980392156865|0.5240656137466431|2
335|दूध की नदियाँ बहाना|flowing rivers of milk|to dream of prosperity|0.4420330822467804|0.7561602592468262|0.09523809523809523|0.6584460139274597|3
336|घर की मुर्गी दाल बराबर|The chicken in the house is equal to the pulses.|to undervalue what one has|0.4128442704677582|0.6526647806167603|0.0|0.41148748993873596|1
337|घर फूँक तमाशा देखना|Watching a home-show|to risk everything for curiosity|0.42678549885749817|0.6445454359054565|0.0784313725490196|0.49804988503456116|1
338|घर का भेदी लंका ढाए|The house pierced.|an insider can cause great harm|0.43979474902153015|0.41021499037742615|0.041666666666666664|0.5248148441314697|2
339|घर की बात बाहर निकलना|getting out of the house|to leak private matters|0.4747737944126129|0.6426525115966797|0.0|0.573555588722229|3
340|घर बसाना|settling down|to settle down or start a family|0.7291374206542969|0.7713569402694702|0.13636363636363635|0.8198625445365906|4
341|घर उजड़ना|desolation of the house|to lose everything|0.5360872149467468|0.7776284217834473|0.0|0.7237873077392578|3
342|घर में घुसकर मारना|Breaking and entering|to attack boldly|0.48505279421806335|0.45465293526649475|0.0|0.6016179323196411|2
343|घर का रास्ता भूल जाना|Forgetting the Way Home|to wander aimlessly or forget priorities|0.5126742720603943|0.8588364720344543|0.06349206349206349|0.5719176530838013|4
344|घर आँगन में झगड़ा|Fighting in the backyard|domestic disputes|0.6084848046302795|0.8048688173294067|0.0|0.6118778586387634|5
345|घर की लक्ष्मी|Lakshmi of the house|a woman considered the prosperity of a home|0.624153196811676|0.7992520928382874|0.15384615384615385|0.6520634889602661|3
346|आम के आम गुठलियों के दाम|The price of common mango bulbs|double benefit from one effort|0.448699027299881|0.763228714466095|0.0|0.5464605093002319|2
347|आम रास्ता पकड़ना|Taking the Common Route|to take the easy or common way|0.7553768157958984|0.8213074207305908|0.3333333333333333|0.8320778608322144|4
348|आम आदमी|common man|a common man|0.9567402601242065|0.857822597026825|0.8235294117647058|0.8904597759246826|5
349|आमदनी अठन्नी खर्चा रुपैया|Income and expenses Rs.|expenses exceeding income|0.6449583172798157|0.7041430473327637|0.3555555555555555|0.6570618152618408|2
350|आम खाने वाले बनो, पेड़ मत गिनो|Be a common eater, not a tree eater.|enjoy benefits without overanalyzing|0.4617537558078766|0.5756068229675293|0.0|0.5641385316848755|2
351|आमदनी बढ़ाना|Increase income|to increase income|0.9154101014137268|0.8474551439285278|0.8571428571428571|0.8869868516921997|4
352|अंधे के हाथ बटेर लगना|Blindness of the hands|to get lucky unexpectedly|0.43610259890556335|0.6006778478622437|0.0|0.5637989640235901|1
353|अंधा कानून|blind law|law that doesn’t see right and wrong|0.5169920921325684|0.8322107791900635|0.0|0.7492287755012512|3
354|अंधेरे में तीर चलाना|Shooting an arrow in the dark|to try without knowledge|0.4813360869884491|0.8414106369018555|0.0|0.5876520276069641|4
355|अंधे को अंधेरे में बहुत दूर की सूझी|The blind man sees far into the darkness.|to overestimate one’s own understanding|0.4797506034374237|0.7831791639328003|0.0|0.3776359260082245|2
356|अंधे के हाथ में आइना|A mirror in the hands of a blind person|a useless thing in wrong hands|0.6180230975151062|0.8314166069030762|0.13513513513513514|0.535252034664154|1
357|अंधों में काना राजा|The King of Cana in the Blind|to shine among the incompetent|0.5001304745674133|0.6972705125808716|0.09836065573770492|0.629071831703186|3
358|काला अक्षर भैंस बराबर|Black letters equal buffalo|to be illiterate or uneducated|0.4010077118873596|0.8263839483261108|0.0|0.4763200581073761|1
359|काला धन|black money|black or illegal money|0.925288736820221|0.8759286403656006|0.4137931034482759|0.899562418460846|5
360|काला मन|black mind|evil thoughts or intentions|0.5318211913108826|0.8382288217544556|0.0|0.7213936448097229|2
361|काले मन का इंसान|The Man with the Dark Mind|a person with bad heart|0.5941420197486877|0.8739751577377319|0.19999999999999998|0.5330358743667603|4
362|काली करतूत|blacklisted|bad or shameful deeds|0.4681224524974823|0.5193510055541992|0.0|0.6393976211547852|5
363|काली रात में दिया जलाना|Lighting a lamp in the dark of night|to hope amidst despair|0.40662017464637756|0.8480814695358276|0.0|0.5989667177200317|2
364|काली कमाई|black money|illegal earnings|0.7211095094680786|0.8543969988822937|0.0|0.740756094455719|3
365|काली मिर्च लगाना|planting black pepper|to exaggerate a story|0.38604459166526794|0.8324897885322571|0.0|0.39836442470550537|2
366|काली नीयत|black purpose|to have bad intentions|0.44576141238212585|0.7985110878944397|0.0|0.5393131971359253|1
367|काला सच|black truth|an unpleasant hidden truth|0.6740280389785767|0.8615862131118774|0.18181818181818182|0.7893036603927612|2
368|बीज बोना|sowing seeds|to initiate an idea or event|0.4634213149547577|0.8066675662994385|0.0|0.6962278485298157|3
369|बीज बोकर फल काटना|Sowing the Seed and Reaping the Fruit|to reap what one sows|0.7354004383087158|0.8241934180259705|0.06666666666666667|0.8844156861305237|5
370|बीज से पेड़ बनना|From seed to tree|to see progress from small beginnings|0.5907196402549744|0.7996024489402771|0.14814814814814814|0.6759188175201416|4
371|बीज बोकर काँटे काटना|Reaping thorns by sowing seeds|to face consequences of one’s actions|0.4205029010772705|0.7856377959251404|0.0|0.5753892660140991|3
372|बीज बदलना|changing seeds|to change the foundation or cause|0.4711427390575409|0.7877644300460815|0.04444444444444444|0.6628750562667847|1
373|बीज नष्ट करना|destroying seeds|to end something at its root|0.4969417154788971|0.8280410170555115|0.04761904761904762|0.6447610855102539|2
374|बीज जमना|seed solidification|to start taking effect|0.46360132098197937|0.8380684852600098|0.0|0.5720574259757996|2
375|बीज बोने वाला|the sower|one who starts a trend or cause|0.41928496956825256|0.832423210144043|0.0|0.6194481253623962|3
376|बीज रोपना|planting seeds|to initiate growth or influence|0.5207628607749939|0.8398509621620178|0.0|0.6776331067085266|3
377|बीज काटना|harvesting seeds|to destroy the base of something|0.4272378087043762|0.8038376569747925|0.0|0.576594352722168|2
378|थाली का बैंगन|plate of eggplant|someone who changes sides easily|0.3354082703590393|0.7043412923812866|0.0|0.49305570125579834|2
379|थाली में नमक खाना|eating salt on a plate|to benefit from someone’s kindness|0.4014543294906616|0.8340911269187927|0.0|0.5010435581207275|1
380|थाली में छींद लगाना|squeezing in a plate|to betray the one who helped|0.39896801114082336|0.6297431588172913|0.0|0.5327885150909424|1
381|थाली बजाना|playing the platter|to protest or express excitement|0.4131169617176056|0.5535522699356079|0.0|0.5718470215797424|1
382|थाली का खाना|plate food|a share of resources or wealth|0.4777926504611969|0.8082993626594543|0.0|0.576270341873169|2
383|थाली में रखना|put on a plate|to serve something easily|0.589225709438324|0.7699360847473145|0.0|0.7121546268463135|3
384|थाली पलटना|flip the plate|to go against one’s own|0.4610045254230499|0.7735034227371216|0.0|0.572334885597229|2
385|थाली की रोटी बनना|Becoming the bread of the dish|to be part of a group or system|0.4554421901702881|0.7034065127372742|0.061538461538461535|0.5610189437866211|2
386|थाली चाटना|licking plate|to exploit something completely|0.4276133179664612|0.7973271608352661|0.05|0.5862457752227783|1
387|थाली में परोसना|serving on a plate|to give ready-made success|0.5889256000518799|0.8215928673744202|0.0|0.5200006365776062|2
388|चिराग तले अंधेरा|dark under the lamp|to overlook what’s right before you|0.5138832330703735|0.7782407999038696|0.0|0.6037881374359131|1
389|चिराग जलना|lighting a candle|to bring light or hope|0.49625447392463684|0.8322932124137878|0.10810810810810811|0.7396975159645081|2
390|चिराग बुझना|extinguishing a lamp|to lose hope or family support|0.4453052580356598|0.8357971906661987|0.0|0.5471750497817993|2
391|चिराग दिखाना|flashing lights|to guide or help someone|0.37992891669273376|0.7067052721977234|0.0|0.5533504486083984|3
392|चिराग लेकर ढूँढना|Finding with a Lamp|to search very carefully|0.5037751793861389|0.7630670666694641|0.0|0.6572931408882141|2
393|चिराग तले छिपना|hiding under a lamp|to hide in the most obvious place|0.747754693031311|0.8397086262702942|0.0|0.6807719469070435|1
394|चिराग की तरह जलना|burning like a candle|to sacrifice oneself for others|0.4241836667060852|0.8223007917404175|0.0|0.6130234003067017|4
395|चिराग घर का बुझना|Lighthouse extinguishing|to lose a loved one|0.398356169462204|0.7421863079071045|0.0|0.5555716753005981|1
396|चिराग को हवा लगना|blowing a light bulb|to face danger or crisis|0.4273920953273773|0.7715002298355103|0.0|0.5514403581619263|2
397|चिराग हाथ में होना|holding a torch|to have control or guidance|0.48665866255760193|0.8250274658203125|0.0|0.5165715217590332|1
398|भेड़ चाल चलना|sheep walk|to follow others blindly|0.4113554060459137|0.7516248226165771|0.0|0.5541785955429077|2
399|भेड़ बनना|Becoming a Sheep|to lack independent thought|0.3739912807941437|0.8647085428237915|0.0|0.5715658664703369|3
400|भेड़ की तरह भागना|Running Like a Sheep|to run after the crowd|0.6311858892440796|0.8392186164855957|0.0|0.6328190565109253|3
401|भेड़िया बनना|Becoming a wolf|to be cruel or selfish|0.413777232170105|0.8611000180244446|0.0|0.5608205795288086|1
402|भेड़ का रूप धारण करना|Taking the Form of a Sheep|to appear innocent while being deceitful|0.44399935007095337|0.8595594763755798|0.029411764705882353|0.5049657821655273|1
403|भेड़ की खाल में भेड़िया|A wolf in sheep's clothing|a dangerous person pretending to be gentle|0.47002851963043213|0.8461205363273621|0.0|0.5419426560401917|5
404|भेड़ के पीछे भेड़|sheep after sheep|to imitate without thinking|0.30749592185020447|0.7784310579299927|0.0|0.4596296548843384|1
405|भेड़ की तरह झुंड में रहना|Like sheep in a flock|to depend on others’ lead|0.44787320494651794|0.7964877486228943|0.0|0.5856391191482544|3
406|भेड़ की तरह बोलना|Speaking Like a Sheep|to agree without question|0.43695947527885437|0.8507540822029114|0.0|0.564593493938446|1
407|भेड़िया आया कहकर झूठ बोलना|Lying That the Wolf Came|to lie so often that no one believes you later|0.42779484391212463|0.7869421243667603|0.10666666666666666|0.6116790771484375|3
408|ईमान बेचना|selling faith|to sacrifice integrity for gain|0.6434342265129089|0.8588582277297974|0.0|0.6132213473320007|1
409|ईमान पर आँच आना|Believing in the One True God|to face moral challenge|0.4589184820652008|0.6837202310562134|0.0|0.6160061359405518|1
410|ईमानदार बनना|Being Honest|to act honestly|0.7854521870613098|0.8535772562026978|0.3636363636363637|0.8499091863632202|5
411|ईमान का सौदा करना|Bargaining for Faith|to compromise ethics for money|0.5352205634117126|0.8513287305831909|0.125|0.5886385440826416|5
412|ईमान की कमाई|The Reward of Faith|honest earnings|0.5807108283042908|0.8553416132926941|0.0|0.5628889799118042|2
413|ईमान दिखाना|exercising faith|to prove one’s honesty|0.5954152941703796|0.8240307569503784|0.0|0.6295639872550964|1
414|ईमानदारी निभाना|Being Honest|to act truthfully and faithfully|0.6025171875953674|0.8504135012626648|0.0|0.8004568815231323|4
415|ईमान का साथी|a fellow believer|a trustworthy companion|0.6115630865097046|0.820561945438385|0.0|0.7233560085296631|4
416|ईमान से उतरना|falling away from the faith|to become dishonest|0.6209397315979004|0.8351449966430664|0.0|0.6360481381416321|2
417|ईमान की परीक्षा देना|Testing of Faith|to face a test of character|0.7507503032684326|0.8305724859237671|0.09523809523809523|0.7181655168533325|4
418|झूठ बोलना|lying|to tell a lie|0.6438880562782288|0.8301445245742798|0.0|0.6748172044754028|4
419|झूठ पकड़ना|catch a lie|to catch a lie or liar|0.7340456247329712|0.7177448868751526|0.5625|0.9382883906364441|5
420|झूठ की पोल खोलना|Opening a Poll of Lies|to expose deceit|0.6275004148483276|0.7628597021102905|0.0|0.7279483079910278|4
421|झूठा बहाना बनाना|making false excuses|to make false excuses|0.9522940516471863|0.8346730470657349|0.631578947368421|0.9710861444473267|5
422|झूठ बोलकर बचना|Avoid lying|to lie and escape consequences|0.7179394960403442|0.8116192817687988|0.0|0.7544049620628357|4
423|झूठ फैलाना|spreading lies|to spread lies|0.9533553123474121|0.8365908861160278|0.34782608695652173|0.9391731023788452|5
424|झूठ सच बनाना|Making a Lie True|to manipulate facts to appear true|0.6520931124687195|0.8396589159965515|0.0784313725490196|0.688389003276825|2
425|झूठ पर झूठ बोलना|Lying on a lie|to keep lying|0.6961397528648376|0.7532851696014404|0.08333333333333334|0.7544528245925903|4
426|झूठ से मुँह मोड़ना|Turning away from falsehood|to stay away from falsehood|0.8896945118904114|0.8393211364746094|0.7169811320754716|0.9235856533050537|4
427|झूठ पकड़ा जाना|being caught lying|to get caught lying|0.9102050065994263|0.819509744644165|0.6470588235294118|0.9514108896255493|5
428|एक तीर से दो निशाने|Two targets with one arrow|to achieve two goals with one action|0.5742520689964294|0.8072946071624756|0.37499999999999994|0.6227021217346191|3
429|नौ दो ग्यारह होना|nine two eleven.|to run away quickly|0.41281741857528687|0.6538461446762085|0.0|0.5309455394744873|2
