|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
199|खून चूसना|Slap one's face until it's swollen in an effort to look imposing###|to exploit someone harshly|0.51277756690979|0.41547566652297974|0.04|0.6307764649391174|3
200|खून में उबाल आना|Be found guilty by one's own admission|to be fired up with passion|0.45940184593200684|0.4276718497276306|0.057971014492753624|0.45777612924575806|5
201|खून पसीने की कमाई|Make concessions for the sake of future gains###|hard-earned money|0.516198992729187|0.5524179339408875|0.0|0.5730001926422119|5
202|खून सफेद होना|Turn pate (or dull) into red|to become heartless or selfish|0.4569796919822693|0.43307235836982727|0.07017543859649124|0.48868876695632935|1
203|खून चढ़ना|Punish one as a warning to all ###|to feel energetic or brave|0.4026820957660675|0.39376023411750793|0.0|0.47709208726882935|1
204|खून उतरना|(of a person) be found guilty of a crime ###|to lose courage suddenly|0.3899924159049988|0.4147340953350067|0.0|0.40336257219314575|1
205|पसीने छूटना|Cut off a person's head and hang it up as a warning to all.|to panic under pressure|0.4058184027671814|0.386970192193985|0.0|0.5331456661224365|2
206|खून जम जाना|Be put in a position of no escape|to be terrified|0.5443513989448547|0.5153078436851501|0.0|0.7031875848770142|4
207|खून देना|Confess to false charges under torture|to sacrifice selflessly|0.5076505541801453|0.4344676434993744|0.0|0.5094766616821289|5
208|खून का रिश्ता|Link up the dots|blood relation|0.49363595247268677|0.5486660003662109|0.0|0.6122503876686096|1
209|खून बहाना|Beat a dead horse|to fight fiercely|0.4656429588794708|0.5187723636627197|0.0|0.653273344039917|2
210|खून खराबा होना|Be out of touch with reality|to result in violence or bloodshed|0.49955907464027405|0.47490736842155457|0.0|0.553530752658844|2
211|दिल थाम लेना|Be found guilty of a charge which one has not yet had the opportunity to explain ###|to feel suspense or fear|0.4558689594268799|0.369061142206192|0.0|0.35986220836639404|2
212|दिल लगा लेना|Be mesmerized by something (or somebody)###|to fall in love deeply|0.5827118158340454|0.6027266383171082|0.0|0.6259562969207764|4
213|दिल में आग लगना|The flames of love (or desire) will never die|to feel jealousy or anger|0.508671224117279|0.5803076028823853|0.05555555555555556|0.5518816113471985|1
214|दिल दहल जाना|Know one's faults and correct them###|to be terrified|0.49313274025917053|0.3558613061904907|0.0|0.5043441653251648|2
215|दिल धकधक करना|Shaking one's head in agreement|to feel nervous or anxious|0.4163145124912262|0.593363881111145|0.0|0.5409569144248962|5
216|दिल में उतरना|(of a person) be found in a strange position|to become likable or close to heart|0.44076043367385864|0.4284188747406006|0.0|0.5328114032745361|2
217|दिल में ठंडक पड़ना|Feel cold (or shivery) all over one's body|to feel relief or satisfaction|0.4640871286392212|0.7532682418823242|0.13513513513513511|0.4919346272945404|1
218|दिल को छू जाना|A person is said to be dead to the world if he is no longer interested in life.|to touch emotionally|0.4070950150489807|0.42621833086013794|0.018181818181818184|0.4276023507118225|1
219|दिल जीत लेना|Conquer the heart of the enemy|to win affection|0.6281607151031494|0.737179160118103|0.0|0.687346339225769|2
220|दिल में कसक रह जाना|Feel as if one had a heart attack|to feel unfulfilled desire or regret|0.41029971837997437|0.6883371472358704|0.0547945205479452|0.6166363954544067|2
221|दिल का चैन खोना|Have to do with somebody's personal life|to lose peace due to love or worry|0.48882046341896057|0.4294836223125458|0.075|0.6194691061973572|2
222|दिल बहल जाना|Know one's faults and correct them###|to feel consoled|0.4795028865337372|0.38311275839805603|0.0|0.5668575763702393|2
223|दिल कड़ा करना|Cut off a person's head and hang it up as a warning to all.|to act firmly despite emotions|0.4160115122795105|0.38955581188201904|0.0202020202020202|0.5294801592826843|2
224|दिल बैठ जाना|Be found guilty by circumstantial evidence|to lose hope or courage|0.4292510747909546|0.47577139735221863|0.0|0.5324189066886902|2
225|दिल बदलना|Change one's mind (or views)###|to change one’s opinion or feelings|0.7495965361595154|0.7156822681427002|0.42424242424242425|0.8135379552841187|5
226|साँप निकल गया, लकीर पीटते रह गए|The thief has gone, leaving the mark of his presence|to act after the damage is already done|0.5195529460906982|0.5859295129776001|0.06122448979591836|0.5068066716194153|1
227|साँप सूँघ जाना|Know something about everything|to become completely silent out of fear|0.4876275658607483|0.38921937346458435|0.028169014084507043|0.4976575970649719|2
228|साँप और नेवले की लड़ाई|Engage in a friendly rivalry ###|a fight between sworn enemies|0.5110070109367371|0.5273192524909973|0.0|0.6934576034545898|5
229|साँप के मुँह में छछूंदर|(of a person) be found guilty of a crime against the state ###|to be stuck in an impossible situation|0.43534165620803833|0.37676501274108887|0.05660377358490566|0.3993103504180908|1
230|साँप को दूध पिलाना|Pour milk on a donkey's back - useless###|to favor someone who will harm you later|0.3952232897281647|0.55040043592453|0.0|0.5377106666564941|1
231|साँप की केंचुली बदलना|Change the color of the swan (or its feathers)###|to change completely in nature or appearance|0.4885755181312561|0.7474417686462402|0.14583333333333334|0.6682178974151611|1
232|साँप भी मर जाए और लाठी भी न टूटे|Even if one is innocent, he may still be found guilty by circumstantial evidence ###|to solve a problem smartly without harm to anyone|0.5172203183174133|0.46616867184638977|0.0|0.29935139417648315|1
233|साँप का बच्चा|A boy who is a good-for-nothing person###|a dangerous or deceitful person|0.47391679883003235|0.41841474175453186|0.10666666666666667|0.4881686568260193|2
234|साँप के बिल में हाथ डालना|Give somebody a chance to explain ###|to invite trouble knowingly|0.5601354837417603|0.4028163254261017|0.0|0.6279732584953308|2
235|साँप निकलते ही लकीर पीटना|The devil rebuking a sin ###|to regret after losing the opportunity|0.47811540961265564|0.3798714578151703|0.06153846153846155|0.3707197904586792|2
236|शेर की सवारी करना|Make a thorough investigation of a thing###|to take a dangerous or risky decision|0.5183659195899963|0.42355161905288696|0.0963855421686747|0.6093577146530151|2
237|शेर बनना|Grow up healthy and strong ###|to act bravely or arrogantly|0.441962331533432|0.35712018609046936|0.0|0.4586050808429718|2
238|शेर का दिल रखना|Protect the innocent from harm ###|to be very courageous|0.4965885579586029|0.4009891450405121|0.0|0.6162671446800232|2
239|शेर के मुँह में हाथ डालना|Give somebody the opportunity to explain|to challenge danger directly|0.5370376706123352|0.4774262607097626|0.0|0.5582577586174011|2
240|शेर की तरह गरजना|(of a writer's style) flowing like the pen of a calligrapher ###|to speak fearlessly or loudly|0.3762819170951843|0.3952462077140808|0.0|0.35035184025764465|4
241|शेर का शिकार करना|Go after something one is not worthy of###|to achieve a big or risky goal|0.5970461964607239|0.42784595489501953|0.0|0.723147451877594|2
242|लोमड़ी की तरह चालाक|Follow the beaten track|to be extremely cunning|0.41269010305404663|0.4848780333995819|0.0|0.5779940485954285|3
243|कुत्ते की तरह भौंकना|(of a person) be found guilty by circumstantial evidence ###|to shout without reason|0.4728298485279083|0.36534741520881653|0.0|0.40706247091293335|2
244|कुत्ते की मौत मरना|The hounds die at the mercy of the hares|to die miserably or without dignity|0.44445112347602844|0.5020284652709961|0.075|0.5471354126930237|3
245|कुत्ते की पूँछ टेढ़ी की टेढ़ी|(of a person) be found guilty of a crime, and be sentenced to death ###|bad habits never change|0.36637037992477417|0.25664493441581726|0.0|0.38605600595474243|1
246|कुत्ते के भौंकने से हाथी नहीं रुकता|No matter what others say, one will not balk at ###|great people ignore petty criticism|0.5167385339736938|0.4182579815387726|0.0|0.536624014377594|4
247|कुत्ते की दुम टेढ़ी की टेढ़ी|The devil rebuking a sin###|incorrigible by nature|0.5049511194229126|0.30377253890037537|0.0|0.6337219476699829|1
248|कुत्ते की तरह पीछे पड़ना|Running after somebody who has gone|to chase someone relentlessly|0.5403684973716736|0.4352037012577057|0.0625|0.6809514760971069|3
249|बंदर क्या जाने अदरक का स्वाद|The devil rebuking a sin ###|the unworthy cannot appreciate value|0.4508892595767975|0.35776886343955994|0.03225806451612904|0.42775672674179077|2
250|बंदर के हाथ में उस्तरा|(of a thief) will have his hand in somebody's pocket|a dangerous thing in foolish hands|0.5076408982276917|0.438475638628006|0.10869565217391304|0.5817182660102844|3
251|बंदर नाच देखना|See demons dance and eat - be mesmerized by illusions###|to enjoy entertainment or drama|0.5275070071220398|0.42396172881126404|0.0|0.5758205652236938|5
252|बंदर घुड़की देना|(of a thief) leave a trail of clues|to make empty threats|0.39329370856285095|0.3719187378883362|0.0|0.5429448485374451|4
253|बंदर के हाथ नारियल|A thief gives himself away by conspicuously protesting his innocence|valuable thing with an undeserving person|0.47457537055015564|0.35542064905166626|0.034782608695652174|0.5295027494430542|5
254|बिल्ली के गले में घंटी बाँधना|Attach a watch to one's head - be out of touch with reality|to take initiative in a dangerous task|0.42212560772895813|0.5045827031135559|0.01904761904761905|0.5674359202384949|3
255|बिल्ली की तरह मुँह बनाना|Make a fool of oneself|to act innocent after wrongdoing|0.44360336661338806|0.5452444553375244|0.0|0.5921412706375122|4
256|बिल्ली की तरह चुप रहना|Keep mum about ###|to remain silent out of guilt or fear|0.4787926971912384|0.45379936695098877|0.03703703703703704|0.6388305425643921|1
257|बिल्ली के भाग्य से छींका टूटा|(of a person) suffer a great deal ###|to get something valuable by pure luck|0.4318688213825226|0.38499554991722107|0.0|0.4629366993904114|4
258|चूहे बिल्ली का खेल|Play with fire ###|a game of chase and evasion|0.4929561913013458|0.44945237040519714|0.0|0.5566044449806213|4
259|चूहे दौड़ना|Run after somebody who is running away ###|to feel hungry|0.42344123125076294|0.4606100022792816|0.0|0.4122281074523926|2
260|गधे के सिर से सींग गायब|Be out of touch with reality|something missing without a trace|0.4744130074977875|0.41462239623069763|0.0967741935483871|0.680621325969696|4
261|गधे पर बैठकर शेर की बात करना|Explain something by analogy|to act proud without reason|0.5378431081771851|0.4941258132457733|0.0|0.37687593698501587|1
262|गधे को घोड़ा बनाना|Make a beast of oneself|to exaggerate someone’s abilities|0.42121174931526184|0.5943620800971985|0.0|0.5629730224609375|5
263|गधे को फूलों की माला पहनाना|Wear a gaudy outfit|to honor an undeserving person|0.4093541204929352|0.46677568554878235|0.0|0.5798290967941284|2
264|गधे के कान में बांसुरी|A person's opinion may differ from his own ###|to waste effort on someone ignorant|0.39683106541633606|0.3817996680736542|0.02380952380952381|0.5347311496734619|3
265|गाय का दूध पीना|Drink from the same source as one's own|to live peacefully and simply|0.4002213180065155|0.48343268036842346|0.0|0.5375270843505859|3
266|गाय बनना|Sing a different tune|to act innocent or submissive|0.4538189768791199|0.3980139195919037|0.04081632653061224|0.505696177482605|4
267|गाय के आगे बीन बजाना|Sing the same tune|to explain something to someone who won’t understand|0.3798110783100128|0.42544057965278625|0.0547945205479452|0.4486426115036011|1
268|ऊँट के मुँह में जीरा|A foolhardy fool|too little for a large need|0.4288831651210785|0.41061103343963623|0.0|0.5883764028549194|2
269|ऊँट पहाड़ के नीचे|At the foot of the mountain ###|to meet one’s superior or defeat|0.5162821412086487|0.5532137155532837|0.0|0.41975557804107666|1
270|ऊँट के मुँह में खजूर|An enemy's position is on a high ground ###|tiny reward for great effort|0.38719379901885986|0.38349249958992004|0.0|0.4563981294631958|1
271|ऊँट की चाल चलना|Follow the beaten track|to act steadily but slowly|0.4776062071323395|0.5325084924697876|0.0|0.6926247477531433|4
272|ऊँट रेत में सिर छिपाना|Plod away at a task bit by bit|to ignore reality or hide from truth|0.39279696345329285|0.4053620994091034|0.0|0.42691218852996826|1
273|घोड़े बेचकर सोना|Sell a horse for what it's worth|to sleep peacefully without worry|0.3622664511203766|0.5596108436584473|0.029411764705882356|0.5057908296585083|2
274|घोड़े पर सवार होना|(of a person) ride on the crest of success|to be in a hurry or overexcited|0.4885295629501343|0.49413272738456726|0.02564102564102564|0.6433116793632507|4
275|घोड़े का नाल पहनना|Wear a horse's hide as a cloak|to try something superstitious for luck|0.4095262587070465|0.7939490079879761|0.0|0.5529037714004517|5
276|घोड़े की लगाम कसना|Make use of every bit of time or space###|to tighten control|0.45923706889152527|0.4125203788280487|0.0|0.5167089104652405|1
277|घोड़े दौड़ाना|Run after one's own shadow ###|to act hastily without thinking|0.45825356245040894|0.39424607157707214|0.0|0.457319051027298|1
278|मछली पानी से बाहर|(or) outside the reach of|to feel uncomfortable in a strange place|0.38390204310417175|0.45161232352256775|0.0|0.5784507989883423|2
279|मछली हाथ से निकलना|(of a person) be found guilty by circumstantial evidence ###|to miss an opportunity|0.43885985016822815|0.3753148019313812|0.0|0.42428699135780334|2
280|मछली पकड़ना|Beat about the bush|to manipulate a situation for gain|0.40982624888420105|0.5060427188873291|0.0|0.5492136478424072|2
281|मछली मरना|The hares are killed for food once all the hares are bagged.|to face downfall silently|0.36410611867904663|0.3848133981227875|0.021978021978021976|0.4088985323905945|2
282|मगरमच्छ के आँसू|(of a person) be found guilty of a crime against the state ###|false show of sympathy|0.4481554329395294|0.35403457283973694|0.04597701149425287|0.38175779581069946|3
283|मगरमच्छ बनना|Grow up together ###|to act powerful or arrogant falsely|0.39265626668930054|0.3842507600784302|0.0|0.4577504098415375|4
284|मगरमच्छ का शिकार करना|Go after something big without losing sight of the small|to take on a huge challenge|0.6036898493766785|0.4814295172691345|0.0|0.702131450176239|4
285|सांड बनना|Stand up and be counted ###|to act angrily or uncontrollably|0.350040465593338|0.37284210324287415|0.0|0.4991682767868042|2
286|सांड को लाल कपड़ा दिखाना|Show off one's red underwear|to provoke someone deliberately|0.4007871448993683|0.6234756708145142|0.03389830508474576|0.5176745653152466|3
287|सांड की तरह दौड़ना|Walk on tiptoe ###|to rush without thinking|0.435116171836853|0.5201026201248169|0.0|0.5784284472465515|3
288|सांड की तरह जिद्दी|In the same way that one would do something, one would do it to somebody else.|to be very stubborn|0.40373507142066956|0.3874324858188629|0.0|0.48492828011512756|1
289|सांड की तरह ताकतवर|Make a fool of oneself###|to be physically strong|0.4072100818157196|0.3854846656322479|0.0|0.5140960812568665|1
290|तेल देखो तेल की धार|See something through (or by) experience|to wait and watch patiently|0.46442529559135437|0.38905513286590576|0.0|0.6222793459892273|4
291|तेल लगाना|Put up a false claim|to flatter or please for benefit|0.4701152741909027|0.4332405626773834|0.0|0.5753187537193298|5
292|तेल निकलना|Oil (or grease) running down the back of a person ###|to get exhausted completely|0.3888777494430542|0.5186461806297302|0.0|0.5398498773574829|2
293|तेल पानी एक होना|It is not possible to do without (or without) something###|to be completely incompatible|0.40508267283439636|0.355722576379776|0.0|0.5732824206352234|2
294|तेल जलाना|Lighting up a lamp|to work hard late into the night|0.40009018778800964|0.7260525226593018|0.0|0.5650363564491272|3
295|धन पानी की तरह बहाना|Live off one's own means###|to waste money lavishly|0.4077676832675934|0.4575085937976837|0.0|0.5874621272087097|2
296|धन दौलत इकट्ठी करना|Combine income and expenditure###|to accumulate wealth|0.6169214844703674|0.6829475164413452|0.0|0.6235813498497009|3
297|धन का घमंड होना|Be reduced to penury|to be arrogant about wealth|0.4846588373184204|0.6128637194633484|0.0|0.6523609757423401|1
298|धन के पीछे भागना|Leave one's own after others have gone|to be greedy for money|0.42732036113739014|0.4550682604312897|0.0|0.6646994352340698|3
299|धन का नशा चढ़ना|Rise above one's means###|to be blinded by riches|0.430013507604599|0.5188857913017273|0.0|0.7096909284591675|4
300|धन कमाना|Spend less|to earn wealth|0.5402866005897522|0.6845282316207886|0.0|0.6548618078231812|2
301|धन की बरसात होना|Have plenty of money ###|to receive great fortune|0.5620420575141907|0.7240251898765564|0.0|0.6953614950180054|2
302|धन को पानी समझना|Understand the worth of money|to spend carelessly|0.6127956509590149|0.6550710201263428|0.0|0.5746006369590759|1
303|धन का दुरुपयोग करना|Spend money on useless things|to misuse wealth|0.6977357268333435|0.8447372913360596|0.0|0.7315701842308044|4
304|धन देना|Provide for somebody generously###|to offer charity or contribution|0.6535560488700867|0.5887987613677979|0.0|0.7975434064865112|5
305|नजर लगना|(of a person) be under suspicion|to be jinxed or affected by envy|0.4414128363132477|0.5975416898727417|0.06060606060606061|0.651491105556488|1
306|नजर उतारना|Look on with cold indifference|to remove the evil eye|0.5118324160575867|0.5992794036865234|0.0|0.6156583428382874|2
307|नजर बचाना|Keep a good distance from|to avoid eye contact|0.5606926083564758|0.5656009316444397|0.0|0.7220876216888428|2
308|नजर डालना|Report somebody's wrongdoing to the authorities ###|to glance or check|0.43034443259239197|0.4257829487323761|0.0|0.5586368441581726|2
309|नजर चुराना|Look on with cold indifference|to avoid someone intentionally|0.42953506112098694|0.5597556233406067|0.0|0.529948890209198|3
310|नजर रखना|Keep an eye on|to keep watch on something|0.7216055989265442|0.7263882160186768|0.10256410256410257|0.8857237696647644|3
311|नजर मिलाना|See somebody's trouble and offer help ###|to look straight and confidently|0.47434917092323303|0.5173095464706421|0.08219178082191779|0.5326812267303467|5
312|नजर में आना|Catch sight of somebody through one's own eyes|to get attention or recognition|0.4238103926181793|0.4939883053302765|0.0|0.652470052242279|2
313|नजर से गिरना|Be seen from all angles|to lose respect in someone’s eyes|0.44186604022979736|0.4902808368206024|0.0|0.5874277949333191|1
314|नजरों में बसना|Busily looking after one's own interests|to be deeply admired or loved|0.4059813916683197|0.4750381112098694|0.0|0.6014444828033447|3
315|मुँह की बात छीनना|Make a fool of oneself by laughing at one's own shadow ###|to say what someone was about to say|0.3727196753025055|0.4365149438381195|0.0196078431372549|0.45780932903289795|2
316|रूठा मन मनाना|Mane concessions to another at one's own peril|to reconcile after disagreement|0.4372519552707672|0.43466535210609436|0.0|0.6030603647232056|4
317|मन बनना|Mane concessions to get advantages###|to decide willingly|0.5285586714744568|0.38899853825569153|0.0|0.4772983193397522|4
318|मन भरना|Fill up one's mind with noble thoughts|to lose interest or get satisfied|0.449552446603775|0.6439160108566284|0.0|0.6136006712913513|1
319|मन लगाना|Mane concessions to get advantages|to stay focused|0.48730501532554626|0.4606575071811676|0.0|0.5270609855651855|1
320|मन मारना|Mane concessions to another at one's own peril|to suppress one’s desires|0.5167728066444397|0.4049791395664215|0.16|0.6304413080215454|2
321|मन में बैठना|Sleep in one's own bed ###|to be convinced deeply|0.35417720675468445|0.46386298537254333|0.0|0.4955505132675171|5
322|मन में बात रखना|Keep in mind ###|to keep things inside|0.49389466643333435|0.6095621585845947|0.125|0.6702908277511597|5
323|मन बहलाना|Mane concessions|to divert oneself pleasantly|0.46880078315734863|0.4868830144405365|0.0|0.5585276484489441|1
324|मन से उतरना|Mane concessions to the public at one's own peril|to lose affection for someone|0.418766051530838|0.4497053325176239|0.0|0.5393058657646179|2
325|मनमानी करना|Mane concessions to another at one's own peril|to act selfishly or on one’s own terms|0.662113606929779|0.5198551416397095|0.2608695652173913|0.6841574907302856|3
326|दो नावों पर सवार होना|(or) put two and two together|to try doing two opposite things at once|0.4911206364631653|0.4740537703037262|0.08333333333333333|0.7439292669296265|2
327|दूध का जला छाछ भी फूंककर पीता है|The milk is not wasted if it is given to the pigs ###|once bitten, twice shy|0.4209749102592468|0.5161876678466797|0.025641025641025644|0.3925279974937439|2
328|दूध का दूध, पानी का पानी करना|Do as one is doing now|to reveal the truth or clarify everything|0.3789695203304291|0.3902820944786072|0.0|0.5557681322097778|4
329|दूध में मक्खी की तरह|In a strange way (or manner)###|an unwanted person in a good place|0.4386540353298187|0.4205605387687683|0.09230769230769231|0.525321900844574|3
330|दूध का कर्ज चुकाना|Make a clean sweep|to repay parents' love and care|0.44893261790275574|0.4191717207431793|0.0|0.4653574824333191|2
331|दूध में नीम का पत्ता|A straw in the wind ###|something that ruins a good thing|0.4492547810077667|0.46778765320777893|0.0|0.3535487949848175|2
332|दूध का दूध अलग करना|Differentiate one's own way|to identify right and wrong clearly|0.46426570415496826|0.4370584189891815|0.0|0.6935938596725464|2
333|दूध की धार बनना|Milk the donkey for all it's worth|to prosper or flourish|0.4117203950881958|0.4406373202800751|0.0|0.5846487879753113|3
334|दूध पीता बच्चा नहीं हूँ|The child is not protected by the mother's milk ###|I’m not naive anymore|0.4652154743671417|0.5633675456047058|0.08|0.4378865361213684|2
335|दूध की नदियाँ बहाना|Be contented with whatever one has ###|to dream of prosperity|0.5253456830978394|0.41384628415107727|0.0|0.712175726890564|4
336|घर की मुर्गी दाल बराबर|Equal shares of honor (or glory) are given to all concerned ###|to undervalue what one has|0.47567296028137207|0.3812105059623718|0.0|0.47562581300735474|5
337|घर फूँक तमाशा देखना|See one's own reflection in another's mirror ###|to risk everything for curiosity|0.40881624817848206|0.4118993580341339|0.0|0.4567956030368805|5
338|घर का भेदी लंका ढाए|Divide the responsibility for the work between the two of us###|an insider can cause great harm|0.5153859853744507|0.36780276894569397|0.0|0.5302025079727173|5
339|घर की बात बाहर निकलना|Leave one's own home and go abroad|to leak private matters|0.49958279728889465|0.6378976106643677|0.0|0.5333652496337891|2
340|घर बसाना|Live off one's own resources ###|to settle down or start a family|0.49528148770332336|0.44788262248039246|0.030769230769230767|0.4504692256450653|2
341|घर उजड़ना|Go through thick and thin|to lose everything|0.34901103377342224|0.4057338237762451|0.0|0.6187055110931396|5
342|घर में घुसकर मारना|Kill with lawful authority|to attack boldly|0.4961462914943695|0.4390704333782196|0.0|0.6634005904197693|1
343|घर का रास्ता भूल जाना|Forget one's own home ###|to wander aimlessly or forget priorities|0.4580477774143219|0.6088422536849976|0.12500000000000003|0.5701681971549988|3
344|घर आँगन में झगड़ा|In a home from home ###|domestic disputes|0.4573107659816742|0.464606910943985|0.0|0.5511131286621094|5
345|घर की लक्ष्मी|The goddess of the home|a woman considered the prosperity of a home|0.5860264897346497|0.8187450170516968|0.2028985507246377|0.751606822013855|4
346|आम के आम गुठलियों के दाम|The price of living off one's own shadow ###|double benefit from one effort|0.46979236602783203|0.37185433506965637|0.07894736842105264|0.4783995449542999|2
347|आम रास्ता पकड़ना|Plead in one's own defense|to take the easy or common way|0.47694531083106995|0.5342425107955933|0.0|0.5542524456977844|2
348|आम आदमी|Man of the people|a common man|0.7445720434188843|0.8235857486724854|0.0|0.6883797645568848|5
349|आमदनी अठन्नी खर्चा रुपैया|Expense of living|expenses exceeding income|0.5922577381134033|0.579807460308075|0.15789473684210528|0.7300351858139038|3
350|आम खाने वाले बनो, पेड़ मत गिनो|Eat one's fill and wear one's shoes (or clothes) until they are torn.###|enjoy benefits without overanalyzing|0.3492048382759094|0.3620794713497162|0.0|0.4501174986362457|2
351|आमदनी बढ़ाना|Raise one's voice against oppression ###|to increase income|0.5032433867454529|0.3966728150844574|0.0|0.4624057412147522|5
352|अंधे के हाथ बटेर लगना|(of a person) be found guilty of a crime, which he denies###|to get lucky unexpectedly|0.4028666913509369|0.35986456274986267|0.0|0.3698626160621643|2
353|अंधा कानून|Don't be afraid to tell somebody something.|law that doesn’t see right and wrong|0.46799901127815247|0.41542497277259827|0.047058823529411764|0.4531380236148834|1
354|अंधेरे में तीर चलाना|Make a fool of oneself|to try without knowledge|0.46238967776298523|0.5553429126739502|0.0|0.6355664730072021|4
355|अंधे को अंधेरे में बहुत दूर की सूझी|(of a person) be found guilty of a crime for which he is innocent ###|to overestimate one’s own understanding|0.4457959234714508|0.345796674489975|0.0|0.4463093876838684|1
356|अंधे के हाथ में आइना|In the hands of a thief ###|a useless thing in wrong hands|0.5896880030632019|0.5170176029205322|0.14035087719298245|0.5959183573722839|2
357|अंधों में काना राजा|The ruler's authority is absolute ###|to shine among the incompetent|0.5338646769523621|0.516913652420044|0.0303030303030303|0.4536425471305847|2
358|काला अक्षर भैंस बराबर|Equal shares (of honor, power, etc.)###|to be illiterate or uneducated|0.3993414044380188|0.3356543481349945|0.0|0.41221970319747925|5
359|काला धन|Wealth (or means) of the idle rich|black or illegal money|0.49416545033454895|0.4051794707775116|0.07272727272727271|0.6638275384902954|3
360|काला मन|Blackened by sin|evil thoughts or intentions|0.3791680634021759|0.5409650206565857|0.0|0.6330279111862183|5
361|काले मन का इंसान|Man of the times|a person with bad heart|0.5001048445701599|0.5328559875488281|0.0|0.5286843180656433|2
362|काली करतूत|Make a clean sweep|bad or shameful deeds|0.40101540088653564|0.4376937448978424|0.0|0.5484102368354797|4
363|काली रात में दिया जलाना|Do something at the last moment ###|to hope amidst despair|0.44233307242393494|0.47881463170051575|0.0|0.5422701835632324|2
364|काली कमाई|Make a thorough job of something###|illegal earnings|0.4901420772075653|0.5386037826538086|0.0|0.5026612877845764|4
365|काली मिर्च लगाना|Add color (or emphasis) to (a narration) by contrasting it with reality###|to exaggerate a story|0.633076012134552|0.39470380544662476|0.020833333333333332|0.6222345232963562|5
366|काली नीयत|In the dark ###|to have bad intentions|0.43060871958732605|0.44407060742378235|0.0|0.5355123281478882|2
367|काला सच|Black is white and white|an unpleasant hidden truth|0.3858972191810608|0.4276461899280548|0.0|0.48852020502090454|2
368|बीज बोना|A good-for-nothing person ###|to initiate an idea or event|0.4327017664909363|0.34199729561805725|0.0|0.513663113117218|1
369|बीज बोकर फल काटना|Cut the roots after the fruits are gone|to reap what one sows|0.5955987572669983|0.6094881296157837|0.0|0.5373374223709106|4
370|बीज से पेड़ बनना|Grow up healthy and strong like a tree ###|to see progress from small beginnings|0.4783940017223358|0.4909026324748993|0.0|0.55190509557724|2
371|बीज बोकर काँटे काटना|Cut the roots of the tree|to face consequences of one’s actions|0.45231422781944275|0.5936847925186157|0.0923076923076923|0.30058640241622925|1
372|बीज बदलना|Change the seeds (or the nature of the plant)###|to change the foundation or cause|0.6659391522407532|0.6332091093063354|0.26506024096385544|0.6964520812034607|5
373|बीज नष्ट करना|Plant the seeds (or cause the trouble) before they have produced any fruit.|to end something at its root|0.5177262425422668|0.41349130868911743|0.0|0.5139485597610474|5
374|बीज जमना|Seeds of the same plant ###|to start taking effect|0.41212692856788635|0.4194304347038269|0.0|0.44379881024360657|1
375|बीज बोने वाला|A good-for-nothing person|one who starts a trend or cause|0.45260486006736755|0.4252961575984955|0.0|0.6752035617828369|2
376|बीज रोपना|Plant the seed|to initiate growth or influence|0.585086464881897|0.8443120718002319|0.0|0.6178032755851746|3
377|बीज काटना|Cut the roots|to destroy the base of something|0.6084956526756287|0.8364667296409607|0.13636363636363635|0.6704616546630859|1
378|थाली का बैंगन|The devil rebuking a sin###|someone who changes sides easily|0.42748525738716125|0.332283079624176|0.0|0.5180317163467407|2
379|थाली में नमक खाना|Be contented with anything less than what one really wants###|to benefit from someone’s kindness|0.49436476826667786|0.4332789480686188|0.02|0.566493570804596|2
380|थाली में छींद लगाना|Tie up the loose ends|to betray the one who helped|0.39058926701545715|0.48280224204063416|0.12000000000000001|0.5817770957946777|2
381|थाली बजाना|Sing the same tune|to protest or express excitement|0.44054630398750305|0.48220208287239075|0.0|0.4646596908569336|3
382|थाली का खाना|A thief's life is a dishonor to his parents|a share of resources or wealth|0.44855937361717224|0.36367735266685486|0.0|0.5365565419197083|2
383|थाली में रखना|Store up food for the future|to serve something easily|0.5646716356277466|0.5982366800308228|0.0|0.6626748442649841|2
384|थाली पलटना|(of a thief) leave no trace of his crime###|to go against one’s own|0.4970438778400421|0.357036828994751|0.0|0.394395649433136|2
385|थाली की रोटी बनना|Make something out of nothing|to be part of a group or system|0.5059980750083923|0.5594117641448975|0.09523809523809523|0.5819272398948669|1
386|थाली चाटना|Feed oneself on illusions|to exploit something completely|0.4268183410167694|0.42058175802230835|0.0|0.6761555075645447|1
387|थाली में परोसना|Feed oneself on illusions|to give ready-made success|0.5296905636787415|0.47687938809394836|0.0|0.6368634104728699|2
388|चिराग तले अंधेरा|In a state of stupefaction ###|to overlook what’s right before you|0.4644496738910675|0.40636301040649414|0.0|0.44525086879730225|2
389|चिराग जलना|Cut off a person's head and hang it up as a warning to all|to bring light or hope|0.42761287093162537|0.3906090557575226|0.02222222222222222|0.5835698246955872|2
390|चिराग बुझना|Cut off a person's head and hang it up as a warning to all.|to lose hope or family support|0.3958509564399719|0.41536474227905273|0.0|0.46358349919319153|2
391|चिराग दिखाना|Indicate somebody's age by his seniority ###|to guide or help someone|0.5022052526473999|0.38022398948669434|0.05882352941176471|0.5392852425575256|1
392|चिराग लेकर ढूँढना|Consult a doctor for advice ###|to search very carefully|0.521428108215332|0.3896790146827698|0.0|0.5571263432502747|2
