|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
221|दिल का चैन खोना|Loss of peace of mind|to lose peace due to love or worry|0.7496524453163147|0.8368319272994995|0.1724137931034483|0.8327829241752625|4
222|दिल बहल जाना|feeling overwhelmed|to feel consoled|0.6277031898498535|0.656141459941864|0.0|0.6722115278244019|5
223|दिल कड़ा करना|hardening of the heart|to act firmly despite emotions|0.5034317970275879|0.7886667251586914|0.0|0.5869572162628174|3
224|दिल बैठ जाना|heart failure|to lose hope or courage|0.46734416484832764|0.6931972503662109|0.0|0.5478482842445374|1
225|दिल बदलना|Change of Heart|to change one’s opinion or feelings|0.47817885875701904|0.8000313639640808|0.2|0.6313748359680176|5
226|साँप निकल गया, लकीर पीटते रह गए|The snake came out, beating the line.|to act after the damage is already done|0.3952887952327728|0.6784528493881226|0.075|0.4258081912994385|2
227|साँप सूँघ जाना|snake snorting|to become completely silent out of fear|0.39881154894828796|0.7852786779403687|0.0|0.5934685468673706|2
228|साँप और नेवले की लड़ाई|The Battle of the Serpent and the Navel|a fight between sworn enemies|0.4466407597064972|0.8354907035827637|0.0|0.6769098043441772|2
229|साँप के मुँह में छछूंदर|In the mouth of the snake|to be stuck in an impossible situation|0.4350413978099823|0.628553032875061|0.0|0.5409749150276184|3
230|साँप को दूध पिलाना|Milking the snake|to favor someone who will harm you later|0.39985066652297974|0.849979043006897|0.0|0.5284460186958313|2
231|साँप की केंचुली बदलना|Replacement of the snake's scales|to change completely in nature or appearance|0.4348689615726471|0.783173680305481|0.0|0.6388553977012634|3
232|साँप भी मर जाए और लाठी भी न टूटे|The serpent may die, and the staff may not be broken.|to solve a problem smartly without harm to anyone|0.47219792008399963|0.7944702506065369|0.0|0.456611692905426|2
233|साँप का बच्चा|Child of the Serpent|a dangerous or deceitful person|0.47982361912727356|0.8356703519821167|0.0|0.516266942024231|5
234|साँप के बिल में हाथ डालना|The snake's bill is being tampered with.|to invite trouble knowingly|0.4081588387489319|0.6639552116394043|0.0|0.4710475504398346|1
235|साँप निकलते ही लकीर पीटना|Striking the line as the snake comes out.|to regret after losing the opportunity|0.4079953134059906|0.7658853530883789|0.14457831325301204|0.4630362391471863|2
236|शेर की सवारी करना|Riding a lion|to take a dangerous or risky decision|0.39248016476631165|0.8521579504013062|0.04|0.5296362638473511|1
237|शेर बनना|Becoming a lion|to act bravely or arrogantly|0.39333537220954895|0.8599327206611633|0.0|0.5472790598869324|4
238|शेर का दिल रखना|Having the Heart of a Lion|to be very courageous|0.4961927831172943|0.8429454565048218|0.0|0.5837745070457458|5
239|शेर के मुँह में हाथ डालना|Putting the hand in the lion's mouth|to challenge danger directly|0.41430455446243286|0.8143320083618164|0.0|0.5111241936683655|3
240|शेर की तरह गरजना|Roar like a lion|to speak fearlessly or loudly|0.4956916272640228|0.8464734554290771|0.0|0.6956190466880798|4
241|शेर का शिकार करना|hunting the lion|to achieve a big or risky goal|0.4595075249671936|0.8490266799926758|0.0|0.6097977757453918|2
242|लोमड़ी की तरह चालाक|Clever as a fox|to be extremely cunning|0.5681551098823547|0.7998518943786621|0.0|0.7139812707901001|4
243|कुत्ते की तरह भौंकना|Barking like a dog|to shout without reason|0.5762048959732056|0.7505779266357422|0.0|0.6792222857475281|4
244|कुत्ते की मौत मरना|Death of the dog|to die miserably or without dignity|0.44855305552482605|0.7108065485954285|0.0|0.6573245525360107|1
245|कुत्ते की पूँछ टेढ़ी की टेढ़ी|The dog's tail is crooked.|bad habits never change|0.462035208940506|0.7909031510353088|0.0|0.41297098994255066|1
246|कुत्ते के भौंकने से हाथी नहीं रुकता|A dog 's barking does not stop an elephant|great people ignore petty criticism|0.5061987042427063|0.8131793141365051|0.0|0.4201512038707733|1
247|कुत्ते की दुम टेढ़ी की टेढ़ी|The tail of the dog is crooked.|incorrigible by nature|0.38350245356559753|0.7845287919044495|0.0|0.46505215764045715|2
248|कुत्ते की तरह पीछे पड़ना|Following Like a Dog|to chase someone relentlessly|0.5659558773040771|0.8045632243156433|0.0|0.5948953628540039|2
249|बंदर क्या जाने अदरक का स्वाद|Monkeys know what ginger tastes like.|the unworthy cannot appreciate value|0.4530126452445984|0.7492547631263733|0.0|0.3810688853263855|2
250|बंदर के हाथ में उस्तरा|The railing in the monkey's hand|a dangerous thing in foolish hands|0.4685298204421997|0.7138996720314026|0.20289855072463767|0.5380648970603943|2
251|बंदर नाच देखना|Watching the monkey dance|to enjoy entertainment or drama|0.5075100660324097|0.8457943797111511|0.0|0.5327644348144531|5
252|बंदर घुड़की देना|monkey whistle|to make empty threats|0.38401684165000916|0.7097221612930298|0.0|0.5879325866699219|1
253|बंदर के हाथ नारियल|monkey hand coconut|valuable thing with an undeserving person|0.3390387296676636|0.751882791519165|0.0|0.44549059867858887|2
254|बिल्ली के गले में घंटी बाँधना|tying a bell to a cat 's throat|to take initiative in a dangerous task|0.4040496051311493|0.8259385824203491|0.027397260273972605|0.4934540092945099|2
255|बिल्ली की तरह मुँह बनाना|Mouthing like a cat|to act innocent after wrongdoing|0.43170449137687683|0.8253473043441772|0.0|0.5370919108390808|1
256|बिल्ली की तरह चुप रहना|Silence like a cat|to remain silent out of guilt or fear|0.48151132464408875|0.8176802396774292|0.03508771929824561|0.5953105688095093|2
257|बिल्ली के भाग्य से छींका टूटा|Broken by the Cat's Fate Sneezed|to get something valuable by pure luck|0.3404049277305603|0.5114971995353699|0.05405405405405405|0.5902867317199707|1
258|चूहे बिल्ली का खेल|game of cat and mouse|a game of chase and evasion|0.6715843081474304|0.8477822542190552|0.40816326530612246|0.8008735179901123|5
259|चूहे दौड़ना|Running mouse|to feel hungry|0.40690135955810547|0.6610537767410278|0.0|0.3861684203147888|1
260|गधे के सिर से सींग गायब|Horns missing from donkey's head|something missing without a trace|0.4346378743648529|0.7400839328765869|0.21212121212121215|0.658618152141571|3
261|गधे पर बैठकर शेर की बात करना|Speaking of a lion sitting on a donkey|to act proud without reason|0.38476067781448364|0.7754901647567749|0.0|0.5191671848297119|1
262|गधे को घोड़ा बनाना|Making a donkey into a horse|to exaggerate someone’s abilities|0.4727054834365845|0.8476957082748413|0.0|0.48364096879959106|2
263|गधे को फूलों की माला पहनाना|Putting a wreath of flowers on a donkey|to honor an undeserving person|0.4277520477771759|0.825275182723999|0.027777777777777776|0.5350733399391174|1
264|गधे के कान में बांसुरी|The flute in the ass's ear|to waste effort on someone ignorant|0.3462083637714386|0.7242419123649597|0.0|0.46868816018104553|3
265|गाय का दूध पीना|drinking cow 's milk|to live peacefully and simply|0.3994804620742798|0.8523964881896973|0.0|0.4839974045753479|1
266|गाय बनना|becoming a cow|to act innocent or submissive|0.41733503341674805|0.8547669053077698|0.0|0.5996992588043213|1
267|गाय के आगे बीन बजाना|Playing the beans in front of the cow|to explain something to someone who won’t understand|0.35440322756767273|0.6239005923271179|0.041666666666666664|0.473760187625885|1
268|ऊँट के मुँह में जीरा|The Camel's Mouth|too little for a large need|0.36204591393470764|0.593606173992157|0.0|0.6081000566482544|2
269|ऊँट पहाड़ के नीचे|Under the Camel Mountain|to meet one’s superior or defeat|0.4488556683063507|0.7608145475387573|0.0|0.5714249610900879|2
270|ऊँट के मुँह में खजूर|The palm tree in the camel's mouth|tiny reward for great effort|0.3693755567073822|0.8014394044876099|0.0|0.45879268646240234|1
271|ऊँट की चाल चलना|The camel's gait|to act steadily but slowly|0.4181601107120514|0.7412183284759521|0.0|0.6415301561355591|5
272|ऊँट रेत में सिर छिपाना|A camel hiding its head in the sand|to ignore reality or hide from truth|0.4822246730327606|0.8025869727134705|0.02631578947368421|0.4225643277168274|3
273|घोड़े बेचकर सोना|selling horses for gold|to sleep peacefully without worry|0.36195164918899536|0.794954240322113|0.0|0.5109582543373108|2
274|घोड़े पर सवार होना|riding a horse|to be in a hurry or overexcited|0.4137882888317108|0.8331189751625061|0.08888888888888888|0.611129641532898|1
275|घोड़े का नाल पहनना|wearing a horseshoe|to try something superstitious for luck|0.42894771695137024|0.768808901309967|0.03508771929824561|0.5626237392425537|2
276|घोड़े की लगाम कसना|Tightening the horse's harness|to tighten control|0.5579968690872192|0.8154761791229248|0.13043478260869568|0.72734534740448|1
277|घोड़े दौड़ाना|horse racing|to act hastily without thinking|0.4217279255390167|0.8489385843276978|0.0|0.4466986358165741|1
278|मछली पानी से बाहर|fish out of water|to feel uncomfortable in a strange place|0.3754374384880066|0.8080292344093323|0.0|0.593602180480957|5
279|मछली हाथ से निकलना|fish out of hand|to miss an opportunity|0.46024224162101746|0.6111998558044434|0.0|0.6505776047706604|1
280|मछली पकड़ना|fishing|to manipulate a situation for gain|0.4559604227542877|0.827130913734436|0.0|0.5968954563140869|2
281|मछली मरना|fish die|to face downfall silently|0.44212809205055237|0.8094517588615417|0.0|0.6463867425918579|1
282|मगरमच्छ के आँसू|The tears of a crocodile|false show of sympathy|0.4384918212890625|0.8623167276382446|0.08888888888888889|0.5463950634002686|2
283|मगरमच्छ बनना|Becoming a crocodile|to act powerful or arrogant falsely|0.386675626039505|0.8537906408309937|0.0|0.5179276466369629|2
284|मगरमच्छ का शिकार करना|Hunting crocodiles|to take on a huge challenge|0.4398566782474518|0.8474045991897583|0.0|0.5736058354377747|1
285|सांड बनना|calving|to act angrily or uncontrollably|0.3495403230190277|0.7416965365409851|0.0|0.5065038204193115|2
286|सांड को लाल कपड़ा दिखाना|Showing the red cloth to the ox|to provoke someone deliberately|0.4526417851448059|0.8207942247390747|0.0|0.49192243814468384|2
287|सांड की तरह दौड़ना|Running like a bull|to rush without thinking|0.496835321187973|0.8379454612731934|0.0|0.7045050263404846|3
288|सांड की तरह जिद्दी|stubborn as a bull|to be very stubborn|0.6931633353233337|0.8417382836341858|0.22857142857142856|0.804163932800293|2
289|सांड की तरह ताकतवर|Strong as an ox|to be physically strong|0.5978195071220398|0.8514264822006226|0.1111111111111111|0.7275568842887878|3
290|तेल देखो तेल की धार|oil see oil stream|to wait and watch patiently|0.37528249621391296|0.5885900259017944|0.0|0.508156418800354|2
291|तेल लगाना|oiling|to flatter or please for benefit|0.4139661490917206|0.7504845857620239|0.0|0.5965071320533752|1
292|तेल निकलना|oil leakage|to get exhausted completely|0.5061957836151123|0.8490618467330933|0.0|0.5783499479293823|2
293|तेल पानी एक होना|oil water be one|to be completely incompatible|0.4541487693786621|0.7249771952629089|0.09302325581395349|0.5826151967048645|2
294|तेल जलाना|burn oil|to work hard late into the night|0.40740177035331726|0.8394531011581421|0.0|0.5057227611541748|2
295|धन पानी की तरह बहाना|Money flowing like water|to waste money lavishly|0.5085915327072144|0.7714362144470215|0.1333333333333333|0.6022198796272278|3
296|धन दौलत इकट्ठी करना|Wealth accumulation|to accumulate wealth|0.8692310452461243|0.8329204320907593|0.5294117647058824|0.8979052305221558|5
297|धन का घमंड होना|Pride of Wealth|to be arrogant about wealth|0.6919608116149902|0.8229436278343201|0.2|0.7518803477287292|5
298|धन के पीछे भागना|Running after money|to be greedy for money|0.6713579893112183|0.8344956636428833|0.20512820512820512|0.6506841778755188|3
299|धन का नशा चढ़ना|The addiction to money|to be blinded by riches|0.6717025637626648|0.8428101539611816|0.0|0.7404657602310181|3
300|धन कमाना|earning money|to earn wealth|0.833598792552948|0.8429797291755676|0.0|0.8398824334144592|5
301|धन की बरसात होना|A shower of money|to receive great fortune|0.6352641582489014|0.8306137919425964|0.0|0.6720125675201416|5
302|धन को पानी समझना|Treating Money as Water|to spend carelessly|0.5203552842140198|0.8795554637908936|0.0|0.5839433670043945|5
303|धन का दुरुपयोग करना|Misuse of funds|to misuse wealth|0.8340892195701599|0.8674098253250122|0.29629629629629634|0.7708197236061096|4
304|धन देना|give money|to offer charity or contribution|0.7113480567932129|0.8365679979324341|0.0|0.7727950811386108|3
305|नजर लगना|look|to be jinxed or affected by envy|0.29965469241142273|0.6423057317733765|0.0|0.5780367851257324|1
306|नजर उतारना|look away|to remove the evil eye|0.6112350821495056|0.7473300695419312|0.0|0.7492121458053589|2
307|नजर बचाना|save sight|to avoid eye contact|0.5967752933502197|0.8012539148330688|0.0|0.5760728120803833|1
308|नजर डालना|look|to glance or check|0.5448463559150696|0.7370908260345459|0.0|0.8034266829490662|2
309|नजर चुराना|steal sight|to avoid someone intentionally|0.4214308559894562|0.7257235050201416|0.0|0.5322951674461365|3
310|नजर रखना|keep an eye on|to keep watch on something|0.7280976176261902|0.7564883232116699|0.10256410256410257|0.9065696001052856|4
311|नजर मिलाना|eye contact|to look straight and confidently|0.5431711077690125|0.8387846350669861|0.05|0.699142575263977|2
312|नजर में आना|come into view|to get attention or recognition|0.46663621068000793|0.8210832476615906|0.0|0.7019618153572083|4
313|नजर से गिरना|falling out of sight|to lose respect in someone’s eyes|0.4909067749977112|0.8193708658218384|0.0|0.6620098948478699|3
314|नजरों में बसना|dwelling in sight|to be deeply admired or loved|0.3063125014305115|0.7502853274345398|0.0|0.5898256301879883|2
315|मुँह की बात छीनना|taking the words out of his mouth|to say what someone was about to say|0.5356366634368896|0.8025227785110474|0.027027027027027025|0.7090734243392944|3
316|रूठा मन मनाना|celebrating mourning|to reconcile after disagreement|0.4103327691555023|0.6247673630714417|0.0|0.5589962601661682|1
317|मन बनना|to become a mind|to decide willingly|0.4419531524181366|0.6994368433952332|0.0|0.6818605065345764|2
318|मन भरना|filling the mind|to lose interest or get satisfied|0.4681815505027771|0.7796471118927002|0.0|0.6773858070373535|2
319|मन लगाना|inculcate|to stay focused|0.4772993326187134|0.681063175201416|0.0|0.6293514370918274|4
320|मन मारना|bewildered|to suppress one’s desires|0.42654091119766235|0.4596485495567322|0.0|0.540008544921875|2
321|मन में बैठना|sit in the mind|to be convinced deeply|0.4669826924800873|0.7711375951766968|0.0|0.6371293663978577|3
322|मन में बात रखना|Keeping Things in Mind|to keep things inside|0.6146970391273499|0.7606619596481323|0.3902439024390244|0.7238867878913879|5
323|मन बहलाना|seduction|to divert oneself pleasantly|0.4404537081718445|0.7640682458877563|0.0|0.6333918571472168|2
324|मन से उतरना|get out of the mind|to lose affection for someone|0.4189368784427643|0.7134377956390381|0.0|0.609117865562439|3
325|मनमानी करना|arbitrary|to act selfishly or on one’s own terms|0.44558992981910706|0.7672890424728394|0.0|0.6115413904190063|5
326|दो नावों पर सवार होना|Riding on two boats|to try doing two opposite things at once|0.4485585391521454|0.8254483938217163|0.13114754098360654|0.5729287266731262|2
327|दूध का जला छाछ भी फूंककर पीता है|He drinks a gallon of milk.|once bitten, twice shy|0.36917605996131897|0.4857073128223419|0.0|0.27105993032455444|2
328|दूध का दूध, पानी का पानी करना|Milk to milk, water to water|to reveal the truth or clarify everything|0.417240172624588|0.5803459286689758|0.0|0.5186383128166199|2
329|दूध में मक्खी की तरह|Like a fly in milk|an unwanted person in a good place|0.401099294424057|0.8336381912231445|0.1111111111111111|0.5414799451828003|5
330|दूध का कर्ज चुकाना|Paying off the milk debt|to repay parents' love and care|0.6512682437896729|0.8209683895111084|0.0|0.6216099262237549|4
331|दूध में नीम का पत्ता|Lemon leaf in milk|something that ruins a good thing|0.41278257966041565|0.8298969268798828|0.0|0.46955668926239014|2
332|दूध का दूध अलग करना|Separating milk from milk|to identify right and wrong clearly|0.4002377688884735|0.6945436596870422|0.0|0.6272386312484741|2
333|दूध की धार बनना|Becoming a Stream of Milk|to prosper or flourish|0.41095593571662903|0.7784606218338013|0.0|0.6187849640846252|2
334|दूध पीता बच्चा नहीं हूँ|I 'm not a baby.|I’m not naive anymore|0.5564620494842529|0.6132253408432007|0.3888888888888889|0.6345717906951904|2
335|दूध की नदियाँ बहाना|The flowing of rivers of milk|to dream of prosperity|0.47514620423316956|0.7753305435180664|0.0784313725490196|0.6206814646720886|2
336|घर की मुर्गी दाल बराबर|equal to the domestic chicken grain|to undervalue what one has|0.4586467742919922|0.7797952890396118|0.0|0.4985329806804657|2
337|घर फूँक तमाशा देखना|Watching the home blowing spectacle|to risk everything for curiosity|0.45019373297691345|0.6717051267623901|0.05970149253731344|0.5288739204406738|1
338|घर का भेदी लंका ढाए|The house is pierced by Lanka Dhaye|an insider can cause great harm|0.4037993252277374|0.5319463014602661|0.028985507246376812|0.40674132108688354|3
339|घर की बात बाहर निकलना|It is not uncommon for a family to have an affair.|to leak private matters|0.5002403259277344|0.482025682926178|0.0|0.538982093334198|3
340|घर बसाना|settling|to settle down or start a family|0.5899067521095276|0.7947148084640503|0.05263157894736842|0.7205206751823425|4
341|घर उजड़ना|house demolition|to lose everything|0.5717794895172119|0.8052273392677307|0.0|0.6317304372787476|2
342|घर में घुसकर मारना|Breaking and entering|to attack boldly|0.4850526452064514|0.45465293526649475|0.0|0.6016179323196411|2
343|घर का रास्ता भूल जाना|Forgetting the way home|to wander aimlessly or forget priorities|0.5574405789375305|0.8470319509506226|0.06349206349206349|0.6035745143890381|3
344|घर आँगन में झगड़ा|A fight in the backyard|domestic disputes|0.639983594417572|0.8400633931159973|0.0|0.5865659117698669|5
345|घर की लक्ष्मी|Lakshmi of the house|a woman considered the prosperity of a home|0.624153196811676|0.7992520928382874|0.15384615384615385|0.6520634889602661|2
346|आम के आम गुठलियों के दाम|The price of common clusters of mangoes|double benefit from one effort|0.45669853687286377|0.7507728934288025|0.0|0.5404204726219177|2
347|आम रास्ता पकड़ना|Following the Common Path|to take the easy or common way|0.7102647423744202|0.8226554989814758|0.32142857142857145|0.7497522830963135|4
348|आम आदमी|common man|a common man|0.9567402601242065|0.857822597026825|0.8235294117647058|0.8904597759246826|4
349|आमदनी अठन्नी खर्चा रुपैया|income eighteen expenses rupee|expenses exceeding income|0.5678539872169495|0.7186890244483948|0.3076923076923077|0.6988381147384644|3
350|आम खाने वाले बनो, पेड़ मत गिनो|Be an omnivore, not a tree.|enjoy benefits without overanalyzing|0.4514800012111664|0.6105482578277588|0.0|0.5659180283546448|1
351|आमदनी बढ़ाना|Increase income|to increase income|0.9154101014137268|0.8474551439285278|0.8571428571428571|0.8869868516921997|5
352|अंधे के हाथ बटेर लगना|The blind man's hands start to twitch.|to get lucky unexpectedly|0.4510832726955414|0.7745710611343384|0.0|0.44087034463882446|1
353|अंधा कानून|blind law|law that doesn’t see right and wrong|0.5169920921325684|0.8322107791900635|0.0|0.7492287755012512|3
354|अंधेरे में तीर चलाना|Archery in the Dark|to try without knowledge|0.4737730026245117|0.817154586315155|0.0|0.5622045397758484|3
355|अंधे को अंधेरे में बहुत दूर की सूझी|The blind can see far into the darkness.|to overestimate one’s own understanding|0.47902414202690125|0.8008947968482971|0.0|0.4333049952983856|1
356|अंधे के हाथ में आइना|Mirrors in the Hands of the Blind|a useless thing in wrong hands|0.5791122317314148|0.7831193804740906|0.1515151515151515|0.6519246697425842|2
357|अंधों में काना राजा|King Kana in the Blind|to shine among the incompetent|0.4913513958454132|0.6938401460647583|0.11538461538461538|0.622384250164032|1
358|काला अक्षर भैंस बराबर|black letter equal to buffalo|to be illiterate or uneducated|0.4095093905925751|0.8133787512779236|0.03389830508474576|0.4979221224784851|2
359|काला धन|black money|black or illegal money|0.925288736820221|0.8759286403656006|0.4137931034482759|0.899562418460846|5
360|काला मन|black head|evil thoughts or intentions|0.39767464995384216|0.7465716004371643|0.0|0.5862619876861572|1
361|काले मन का इंसान|A man of a dark heart|a person with bad heart|0.8214686512947083|0.8598331212997437|0.1333333333333333|0.7453505992889404|5
362|काली करतूत|blackness|bad or shameful deeds|0.43396690487861633|0.6508177518844604|0.0|0.6935265064239502|1
363|काली रात में दिया जलाना|Lighting a lamp in the dark of night|to hope amidst despair|0.406620055437088|0.8480814695358276|0.0|0.5989665985107422|1
364|काली कमाई|black money|illegal earnings|0.7211095094680786|0.8543969988822937|0.0|0.740756094455719|4
365|काली मिर्च लगाना|planting of black pepper|to exaggerate a story|0.38079699873924255|0.8275010585784912|0.0|0.40218204259872437|2
366|काली नीयत|malicious intent|to have bad intentions|0.7423766851425171|0.8354728817939758|0.23529411764705882|0.8203077912330627|4
367|काला सच|black truth|an unpleasant hidden truth|0.6740280389785767|0.8615862131118774|0.18181818181818182|0.7893036603927612|3
368|बीज बोना|planting seeds|to initiate an idea or event|0.482318252325058|0.8344497680664062|0.0|0.6372113823890686|2
369|बीज बोकर फल काटना|Sowing Seed and Reaping Fruit|to reap what one sows|0.6936169266700745|0.8195486068725586|0.08|0.8765286207199097|5
370|बीज से पेड़ बनना|From Seed to Tree|to see progress from small beginnings|0.5563448071479797|0.7953832149505615|0.14814814814814814|0.6899956464767456|2
371|बीज बोकर काँटे काटना|The seeds are sown, and the thorns are cut down.|to face consequences of one’s actions|0.447853147983551|0.7816329002380371|0.0|0.5174407958984375|2
372|बीज बदलना|changing seeds|to change the foundation or cause|0.4711427390575409|0.7877644300460815|0.04444444444444444|0.6628750562667847|2
373|बीज नष्ट करना|destroying seeds|to end something at its root|0.4969417154788971|0.8280410170555115|0.04761904761904762|0.6447610855102539|2
374|बीज जमना|freeze the seeds|to start taking effect|0.4517279267311096|0.6815332174301147|0.0|0.49222323298454285|2
375|बीज बोने वाला|the sower|one who starts a trend or cause|0.41928496956825256|0.832423210144043|0.0|0.6194481253623962|2
376|बीज रोपना|planting seeds|to initiate growth or influence|0.5207628607749939|0.8398509621620178|0.0|0.6776331067085266|2
377|बीज काटना|pruning of seeds|to destroy the base of something|0.5265162587165833|0.8166530132293701|0.1276595744680851|0.6244178414344788|3
378|थाली का बैंगन|The Bhangin of the Plate|someone who changes sides easily|0.412984699010849|0.591620922088623|0.0|0.5626746416091919|2
379|थाली में नमक खाना|Eating salt on a plate|to benefit from someone’s kindness|0.3714926540851593|0.8220840692520142|0.0|0.4828387498855591|1
380|थाली में छींद लगाना|Spitting on a plate|to betray the one who helped|0.40736687183380127|0.7451302409172058|0.0|0.5485603213310242|2
381|थाली बजाना|clap your hands|to protest or express excitement|0.4679732620716095|0.5678407549858093|0.0|0.6189440488815308|2
382|थाली का खाना|food on a plate|a share of resources or wealth|0.5291388034820557|0.7576417922973633|0.0|0.5909214019775391|2
383|थाली में रखना|put on a plate|to serve something easily|0.589225709438324|0.7699363231658936|0.0|0.7121546268463135|1
384|थाली पलटना|overturning the plate|to go against one’s own|0.49563834071159363|0.7249653339385986|0.0|0.6263672113418579|1
385|थाली की रोटी बनना|Making the Bread of the Plate|to be part of a group or system|0.3468029201030731|0.634992778301239|0.0625|0.49591076374053955|1
386|थाली चाटना|licking the plate|to exploit something completely|0.4978550970554352|0.81814044713974|0.04444444444444444|0.5788342356681824|2
387|थाली में परोसना|Serving on a plate|to give ready-made success|0.5541081428527832|0.83220374584198|0.0|0.521817147731781|2
388|चिराग तले अंधेरा|The lighthouse is dark.|to overlook what’s right before you|0.5136996507644653|0.6133728623390198|0.0|0.4129367470741272|2
389|चिराग जलना|light a candle|to bring light or hope|0.5600464940071106|0.8293152451515198|0.1764705882352941|0.7165406346321106|3
390|चिराग बुझना|extinguishing the flame|to lose hope or family support|0.47217991948127747|0.8190241456031799|0.0|0.5930283069610596|2
391|चिराग दिखाना|show off|to guide or help someone|0.40105047821998596|0.6527854204177856|0.0|0.5713400840759277|1
392|चिराग लेकर ढूँढना|Searching With a Torch|to search very carefully|0.5277293920516968|0.7849966287612915|0.0909090909090909|0.7222336530685425|4
393|चिराग तले छिपना|Hiding Under a Lamp|to hide in the most obvious place|0.6386967897415161|0.8438215851783752|0.0|0.6635690331459045|3
394|चिराग की तरह जलना|burning like a torch|to sacrifice oneself for others|0.435173898935318|0.8183465003967285|0.0|0.6233339905738831|2
395|चिराग घर का बुझना|Extinguishing the lamp house|to lose a loved one|0.38583919405937195|0.7739283442497253|0.0|0.5489158630371094|2
396|चिराग को हवा लगना|blowing the torch|to face danger or crisis|0.4594614505767822|0.7837501764297485|0.0|0.6025264263153076|2
397|चिराग हाथ में होना|having a light in hand|to have control or guidance|0.5411732792854309|0.8003396987915039|0.0|0.5998131632804871|3
398|भेड़ चाल चलना|walking the sheep|to follow others blindly|0.4498058259487152|0.6673099994659424|0.0|0.501318097114563|2
399|भेड़ बनना|Becoming a Sheep|to lack independent thought|0.3739912807941437|0.8647085428237915|0.0|0.5715658664703369|2
400|भेड़ की तरह भागना|Running Like a Sheep|to run after the crowd|0.6311858892440796|0.8392186760902405|0.0|0.6328190565109253|2
401|भेड़िया बनना|Becoming a wolf|to be cruel or selfish|0.413777232170105|0.8611000180244446|0.0|0.5608205795288086|2
402|भेड़ का रूप धारण करना|Taking the Form of Sheep|to appear innocent while being deceitful|0.42750486731529236|0.8484483361244202|0.030769230769230767|0.5042415261268616|2
403|भेड़ की खाल में भेड़िया|A wolf in sheep 's clothing|a dangerous person pretending to be gentle|0.471040815114975|0.8443076014518738|0.0|0.522170901298523|4
404|भेड़ के पीछे भेड़|sheep after sheep|to imitate without thinking|0.30749592185020447|0.7784310579299927|0.0|0.4596296548843384|3
405|भेड़ की तरह झुंड में रहना|Like sheep, they live in a flock.|to depend on others’ lead|0.46507570147514343|0.8266668319702148|0.0|0.48065829277038574|3
406|भेड़ की तरह बोलना|Speaking Like a Sheep|to agree without question|0.43695947527885437|0.8507540822029114|0.0|0.5645934343338013|2
407|भेड़िया आया कहकर झूठ बोलना|Lying about being a wolf|to lie so often that no one believes you later|0.3992418944835663|0.6610727310180664|0.0|0.6214759349822998|2
408|ईमान बेचना|selling faith|to sacrifice integrity for gain|0.6434342265129089|0.8588582277297974|0.0|0.6132213473320007|1
409|ईमान पर आँच आना|How can we be sure that Jehovah will not abandon us?|to face moral challenge|0.5409594774246216|0.526221513748169|0.0|0.36273467540740967|2
410|ईमानदार बनना|Being Honest|to act honestly|0.7854521870613098|0.8535772562026978|0.3636363636363637|0.8499091863632202|4
411|ईमान का सौदा करना|bargaining of faith|to compromise ethics for money|0.5063484907150269|0.8056227564811707|0.0|0.6141296029090881|1
412|ईमान की कमाई|The Reward of Faith|honest earnings|0.5807108283042908|0.8553416132926941|0.0|0.5628889203071594|4
413|ईमान दिखाना|Showing Faith|to prove one’s honesty|0.6188469529151917|0.8492505550384521|0.0|0.6462031602859497|2
414|ईमानदारी निभाना|How can we show that we are loyal?|to act truthfully and faithfully|0.5886823534965515|0.7110058069229126|0.0|0.6401781439781189|3
415|ईमान का साथी|A Companion of Faith|a trustworthy companion|0.563607931137085|0.8449841141700745|0.35|0.6800774335861206|5
416|ईमान से उतरना|Apostasy from the Faith|to become dishonest|0.5395984649658203|0.8156701326370239|0.0|0.6350498199462891|1
417|ईमान की परीक्षा देना|The test of faith|to face a test of character|0.812067985534668|0.8304076790809631|0.36363636363636365|0.766848087310791|4
418|झूठ बोलना|lying|to tell a lie|0.6438880562782288|0.8301445245742798|0.0|0.6748172044754028|4
419|झूठ पकड़ना|catch a lie|to catch a lie or liar|0.7340456247329712|0.7177448868751526|0.5625|0.9382883906364441|5
420|झूठ की पोल खोलना|Opening the Poll of Lies|to expose deceit|0.6357706189155579|0.7558233141899109|0.0|0.7302189469337463|1
421|झूठा बहाना बनाना|making false excuses|to make false excuses|0.9522940516471863|0.8346730470657349|0.631578947368421|0.9710861444473267|5
422|झूठ बोलकर बचना|Avoidance of lying|to lie and escape consequences|0.7521520853042603|0.8206839561462402|0.0|0.8113520741462708|5
423|झूठ फैलाना|spreading lies|to spread lies|0.9533553123474121|0.8365908861160278|0.34782608695652173|0.9391731023788452|4
424|झूठ सच बनाना|turning a lie into the truth|to manipulate facts to appear true|0.7574634552001953|0.8499816656112671|0.03125|0.806359589099884|4
425|झूठ पर झूठ बोलना|lying on lying|to keep lying|0.6320490837097168|0.7718887329101562|0.2608695652173913|0.7881975173950195|3
426|झूठ से मुँह मोड़ना|And the one who denies and turns away.|to stay away from falsehood|0.5749973058700562|0.6555204391479492|0.08823529411764705|0.6803351640701294|2
427|झूठ पकड़ा जाना|Being caught in a lie|to get caught lying|0.7876189351081848|0.8035963773727417|0.30769230769230765|0.8965241312980652|5
